Account No,Month,Monthly Expense,Monthly Income,End of Month Balance
914806976.0,2023-02,-769.2,1542.5,2324.05295472998
914806976.0,2023-03,-2499.5899999999997,1542.5,1366.9608836223374
914806976.0,2023-04,-2000.5000000000002,1542.5,908.9632501854863
914806976.0,2023-05,-2290.13,1542.5,161.33325018548635
914806976.0,2023-06,-523.75,1542.5,1180.0832501854863
914806976.0,2023-07,-1578.65,1542.5,1143.9332501854865
914806976.0,2023-08,-1147.7800000000002,1542.5,1538.653250185486
914806976.0,2023-09,-806.95,1542.5,2274.2032501854865
914806976.0,2023-10,-2595.86,1542.5,1220.8432501854866
914806976.0,2023-11,-1731.11,1542.5,1032.2332501854864
914806976.0,2023-12,-973.44,0.0,58.79325018548643
915666111.0,2023-01,-3616.38,1620.1,940.8132752279616
915666111.0,2023-02,-2096.1800000000003,1620.1,464.73482522796166
915666111.0,2023-03,-2103.24,1620.1,-18.403424772038534
915666111.0,2023-04,-2207.51,1620.1,-605.8045747720384
915666111.0,2023-05,-2110.04,1620.1,-1095.7445747720385
915666111.0,2023-06,-1999.99,1620.1,-1475.6370747720384
915666111.0,2023-07,-2043.5800000000002,1620.1,-1899.119574772038
915666111.0,2023-08,-2096.5699999999997,1620.1,-2375.599574772038
915666111.0,2023-09,-2084.3500000000004,1620.1,-2839.852074772037
915666111.0,2023-10,-1997.0,1620.1,-3216.7520747720378
915666111.0,2023-11,-1989.9,1620.1,-3586.549574772037
915666111.0,2023-12,-1269.0,1620.1,-4855.549574772038
916225911.0,2023-01,-453.52,0.0,761.4829499999997
916225911.0,2023-02,-504.14000000000004,0.0,257.34469999999965
916225911.0,2023-03,-338.54,0.0,-81.19395000000038
916225911.0,2023-04,-478.08000000000004,0.0,-559.2710000000004
916225911.0,2023-05,-269.88,0.0,-829.1498500000005
916225911.0,2023-06,-396.97,0.0,-1226.1252500000005
916225911.0,2023-07,-402.33,0.0,-1628.4490000000008
916225911.0,2023-08,-394.85,0.0,-2023.2967500000009
916225911.0,2023-09,-109.35,0.0,-2132.6442500000007
916225911.0,2023-10,-213.97000000000003,0.0,-2346.61675
916225911.0,2023-11,-196.45000000000002,0.0,-2543.069249999999
916270283.0,2023-01,-1520.04,1300.0,297.95664999999985
916270283.0,2023-02,-749.5900000000001,1450.0,998.3679499999998
916270283.0,2023-03,-1252.24,1300.0,1046.1204999999995
916270283.0,2023-04,-1051.16,1300.0,1294.9642499999993
916270283.0,2023-05,-718.5400000000001,1300.0,1876.430249999999
916270283.0,2023-06,-2211.789999999999,1300.0,964.649249999999
916270283.0,2023-07,-926.02,1300.0,1338.6472499999988
916270283.0,2023-08,-1005.84,1300.0,1632.8062499999987
916270283.0,2023-09,-575.05,1300.0,2357.754249999999
916270283.0,2023-10,-886.37,1300.0,2771.38425
916270283.0,2023-11,-725.44,1300.0,3345.945250000001
916270283.0,2023-12,-198.92000000000002,0.0,3147.0302500000016
918160369.0,2023-01,-974.67,0.0,-307.6700000000002
918160369.0,2023-02,-74.95,0.0,-382.6200000000002
918160369.0,2023-03,-74.22,0.0,-456.84000000000026
918160369.0,2023-04,-83.35,0.0,-540.1900000000003
918160369.0,2023-05,-56.97,0.0,-597.1600000000003
918160369.0,2023-06,-26.979999999999997,0.0,-624.1400000000003
918160369.0,2023-07,-122.98999999999998,0.0,-747.1336500000003
918160369.0,2023-08,-26.979999999999997,0.0,-774.1136500000003
918160369.0,2023-09,-83.81,0.0,-857.9236500000004
918160369.0,2023-10,-58.36,0.0,-916.2836500000004
918160369.0,2023-11,-150.93,0.0,-1067.2136500000004
918772878.0,2023-01,-987.8100000000001,420.0,732.0682215299423
918772878.0,2023-02,-2536.0699999999997,420.0,-1383.9995172453212
918772878.0,2023-03,-135.44,420.0,-1099.4395172453212
918772878.0,2023-04,-118.99,420.0,-798.4295172453212
918772878.0,2023-05,-118.99,420.0,-497.4195172453212
918772878.0,2023-06,-118.99,420.0,-196.40951724532124
918772878.0,2023-07,-361.65000000000003,420.0,-138.05951724532125
918772878.0,2023-08,-436.88,420.0,-154.93951724532118
918772878.0,2023-09,-303.46,420.0,-38.399517245321206
918772878.0,2023-10,-2305.54,420.0,-1923.9445172453204
918772878.0,2023-11,-133.52,420.0,-1637.4620172453203
919185264.0,2023-01,-1471.73,2500.0,1259.2735499999997
919185264.0,2023-02,-1332.32,2500.0,2426.9579500000004
919185264.0,2023-03,-2061.9999999999995,2500.0,2864.962050000001
919185264.0,2023-04,-3413.5699999999993,2500.0,1951.389875712866
919185264.0,2023-05,-2495.33,2500.0,1956.0630884816644
919185264.0,2023-06,-1263.99,2500.0,3179.0840318649416
919185264.0,2023-07,-1214.15,2500.0,4464.940878246651
919185264.0,2023-08,-3029.9799999999996,2500.0,3934.955255737046
919185264.0,2023-09,-1079.5300000000002,2500.0,5355.424722887973
919185264.0,2023-10,-3440.2399999999993,2500.0,4410.797631239693
919185264.0,2023-11,-1463.88,2500.0,5446.905859740336
919185264.0,2023-12,-731.6600000000001,0.0,5398.249728102833
920031185.0,2023-01,-877.2,0.0,166.79872948370848
920031185.0,2023-02,-295.87000000000006,0.0,-129.07217051629152
920031185.0,2023-03,-1140.48,1210.0,-59.57527051629174
920031185.0,2023-04,-496.85,0.0,-556.4379205162918
920031185.0,2023-05,-835.19,1300.0,-91.63492051629184
920031185.0,2023-06,-499.75,770.0,178.61857948370812
920031185.0,2023-07,-1035.17,970.0,113.444179483708
920031185.0,2023-08,-353.77,0.0,-240.32302051629205
920031185.0,2023-09,-230.59000000000003,0.0,-470.90787051629206
920031185.0,2023-10,-304.83000000000004,0.0,-775.7390705162921
920031185.0,2023-11,-1056.45,1620.0,-228.16617051629223
920031185.0,2023-12,-111.64,0.0,-339.80637051629225
920830317.0,2023-01,-5280.129999999999,3168.0,1325.8689063503768
920830317.0,2023-02,-3368.749999999999,3168.0,1125.1158206374816
920830317.0,2023-03,-3405.499999999999,3168.0,887.6260206374816
920830317.0,2023-04,-3747.209999999999,3168.0,308.40992063748126
920830317.0,2023-05,-3115.91,3168.0,360.4944206374814
920830317.0,2023-06,-3260.67,3168.0,267.82727063748143
920830317.0,2023-07,-3145.0499999999997,3168.0,290.77782063748145
920830317.0,2023-08,-3238.6099999999997,3168.0,220.16737063748155
920830317.0,2023-09,-3442.2499999999995,3168.0,-54.08222936251873
920830317.0,2023-10,-3275.7699999999995,3168.0,-161.84397936251867
920830317.0,2023-11,-3096.89,3168.0,-90.73577936251873
920830317.0,2023-12,-1621.47,3168.0,-351.2029793625187
923322792.0,2023-01,-2777.38,1060.0,-766.3771817536375
923322792.0,2023-02,-713.3600000000001,960.0,-519.7396817536376
923322792.0,2023-03,-912.1500000000001,1260.0,-171.89433175363763
923322792.0,2023-04,-1848.56,960.0,-1060.4493317536376
923322792.0,2023-05,-651.09,1280.0,-431.5418317536376
923322792.0,2023-06,-1211.17,1200.0,-442.6993317536377
923322792.0,2023-07,-599.02,960.0,-81.71933175363766
923322792.0,2023-08,-1415.6800000000003,960.0,-556.1468317536376
923322792.0,2023-09,-416.06,960.0,-12.20433175363756
923322792.0,2023-10,-1360.38,960.0,-412.5868317536377
923322792.0,2023-11,-1021.13,960.0,-473.72433175363767
923322792.0,2023-12,-49.97,0.0,-523.6943317536377
924045955.0,2023-01,-1392.88,2021.0,3620.9266500000017
924045955.0,2023-02,-2553.8599999999997,2021.0,3088.05999799386
924045955.0,2023-03,-997.36,2021.0,4053.729810414723
924045955.0,2023-04,-4132.84,2021.0,1941.9064532616712
924045955.0,2023-05,-4138.899999999999,2491.0,294.00208265866445
924045955.0,2023-06,-548.75,2021.0,1766.2595826586644
924045955.0,2023-07,-1867.42,2021.0,1878.1989926586648
924045955.0,2023-08,-2132.2799999999993,2021.0,1766.9239926586645
924045955.0,2023-09,-1966.48,2021.0,1821.4300126586645
924045955.0,2023-10,-824.58,2021.0,3017.853512658665
924045955.0,2023-11,-3235.7699999999995,2021.0,1803.0914426586648
924045955.0,2023-12,-1042.06,2021.0,761.0269426586649
925037906.0,2023-01,-3990.5099999999993,1833.0,1044.4956000000002
925037906.0,2023-02,-4444.83,3913.0,512.6608000000006
925037906.0,2023-03,-1163.45,1833.0,1182.1958000000006
925037906.0,2023-04,-810.28,1833.0,2204.908300000001
925037906.0,2023-05,-1347.5800000000002,1833.0,2690.3208000000013
925037906.0,2023-06,-1387.13,1833.0,3136.2108000000017
925037906.0,2023-07,-3107.4099999999994,1833.0,1861.783800000002
925037906.0,2023-08,-2118.9399999999996,1833.0,1575.8468000000016
925037906.0,2023-09,-2291.1799999999994,1833.0,1117.6698000000015
925037906.0,2023-10,-1171.82,1833.0,1778.8438000000017
925037906.0,2023-11,-1257.7900000000002,1833.0,2354.0528000000018
925037906.0,2023-12,-608.7,1833.0,2332.352800000002
925659248.0,2023-01,-2318.879999999999,3200.0,1418.1175607704292
925659248.0,2023-02,-3477.95,1600.0,-478.8258392295708
925659248.0,2023-03,-1729.73,1600.0,-608.5521392295709
925659248.0,2023-04,-1581.5,1600.0,-590.0491392295709
925659248.0,2023-05,-1654.25,1600.0,-644.3018392295709
925659248.0,2023-06,-1578.43,1600.0,-622.7265392295709
925659248.0,2023-07,-1629.7800000000002,1600.0,-652.5025392295711
925659248.0,2023-08,-1491.04,1600.0,-543.5398892295711
925659248.0,2023-09,-1508.3799999999999,1600.0,-451.9201392295712
925659248.0,2023-10,-1754.42,1600.0,-606.3408392295712
925659248.0,2023-11,-1600.9700000000003,1600.0,-607.3120892295711
925659248.0,2023-12,-1270.0,0.0,-564.3420892295711
929044080.0,2023-01,-1259.2500000000002,740.0,730.7537915056286
929044080.0,2023-02,-2438.899999999999,740.0,-1052.151108494371
929044080.0,2023-03,-187.37,1360.0,120.48139150562884
929044080.0,2023-04,-192.55,740.0,635.9463915056288
929044080.0,2023-05,-932.1600000000001,740.0,443.7888915056286
929044080.0,2023-06,-1414.14,850.0,-120.38110849437128
929044080.0,2023-07,-434.84000000000003,620.0,804.7713915056286
929044080.0,2023-08,-1382.8400000000001,740.0,161.9438915056285
929044080.0,2023-09,-231.87,740.0,670.0738915056284
929044080.0,2023-10,-1466.59,740.0,-56.51610849437176
929044080.0,2023-11,-345.5,1210.0,807.9838915056282
929044080.0,2023-12,-20.82,0.0,787.1638915056282
930271460.0,2023-01,-3398.2799999999997,2300.0,1396.701484525229
930271460.0,2023-02,-2923.8,2300.0,772.8987475357765
930271460.0,2023-03,-2333.2799999999997,2300.0,739.6199475357766
930271460.0,2023-04,-2733.159999999999,2300.0,306.45734753577653
930271460.0,2023-05,-2227.949999999999,2300.0,378.5027475357763
930271460.0,2023-06,-2297.9299999999994,2300.0,380.55119753577605
930271460.0,2023-07,-2184.2599999999998,2300.0,496.285297535776
930271460.0,2023-08,-2412.209999999999,2300.0,384.08604753577606
930271460.0,2023-09,-2280.92,2300.0,403.1742475357762
930271460.0,2023-10,-2267.99,2300.0,435.1700475357764
930271460.0,2023-11,-2214.8699999999994,2300.0,520.2985475357762
930271460.0,2023-12,-1279.3700000000001,2300.0,356.9277475357762
930277104.0,2023-01,-3276.37,4779.0,2542.232695407134
930277104.0,2023-02,-3188.77,4779.0,4132.459486366199
930277104.0,2023-03,-4509.61,4779.0,4401.861426794458
930277104.0,2023-04,-3764.4399999999996,4779.0,5416.417786198364
930277104.0,2023-05,-3246.6099999999997,4779.0,6948.812363498646
930277104.0,2023-06,-3470.61,4779.0,8257.217745959926
930277104.0,2023-07,-3784.9199999999996,4779.0,9251.305414483091
930277104.0,2023-08,-3706.8799999999997,4779.0,10323.441344657538
930277104.0,2023-09,-4402.49,4779.0,10650.322948827352
930277104.0,2023-10,-4175.58,4779.0,11253.754912356202
930277104.0,2023-11,-5255.0599999999995,4779.0,10753.081339838003
930277104.0,2023-12,-934.2999999999998,0.0,10290.79165254055
932820758.0,2023-01,-1704.2,0.0,-248.5250667755556
932820758.0,2023-02,-426.66,0.0,-675.1830667755555
932820758.0,2023-03,-365.59000000000003,0.0,-1040.7700667755553
932820758.0,2023-04,-477.50000000000006,0.0,-1568.6340667755553
932820758.0,2023-05,-176.09000000000003,0.0,-1744.729066775555
932820758.0,2023-06,-135.85,0.0,-1880.5815667755555
932820758.0,2023-07,-157.93,0.0,-2038.5165667755557
932820758.0,2023-08,-154.87000000000003,0.0,-2193.386566775555
932820758.0,2023-09,-201.78,0.0,-2395.166566775554
932820758.0,2023-10,-217.59,0.0,-2612.759066775553
932820758.0,2023-11,-192.97000000000003,0.0,-2805.726566775553
933491926.0,2023-01,-1437.07,2021.0,586.9253999999999
933491926.0,2023-02,-2493.8599999999997,2021.0,114.07099999999969
933491926.0,2023-03,-1259.89,2021.0,875.1801999999996
933491926.0,2023-04,-1874.4699999999998,2021.0,1021.7160999999992
933491926.0,2023-05,-1374.49,2021.0,1668.217599999999
933491926.0,2023-06,-2054.15,2021.0,1635.0648999999985
933491926.0,2023-07,-1352.1000000000001,2021.0,2303.974799999999
933491926.0,2023-08,-1534.92,2021.0,2790.0663
933491926.0,2023-09,-1387.69,2021.0,3423.368300000002
933491926.0,2023-10,-875.1400000000001,2021.0,3984.222300000004
933491926.0,2023-11,-1615.5399999999997,2021.0,4389.675897981178
933491926.0,2023-12,-894.4899999999999,0.0,4080.180218368096
933745726.0,2023-01,-1390.18,0.0,587.8215564293243
933745726.0,2023-02,-1212.07,0.0,-624.2416935706758
933745726.0,2023-03,-643.6,0.0,-1267.845543570676
933745726.0,2023-04,-948.44,3000.0,783.7078564293238
933745726.0,2023-05,-1363.14,550.0,-68.30129357067639
933745726.0,2023-06,-607.8000000000001,0.0,-676.0933435706764
933745726.0,2023-07,-553.5,0.0,-1229.5952935706764
933745726.0,2023-08,-619.7500000000001,0.0,-1849.3389435706763
933745726.0,2023-09,-602.31,2770.0,318.34855642932325
933745726.0,2023-10,-232.51,0.0,85.84105642932326
933745726.0,2023-11,-294.36,0.0,-208.5239435706768
933745726.0,2023-12,-77.53,0.0,-286.0589435706768
936813994.0,2023-01,-1038.57,730.0,1547.444510832789
936813994.0,2023-02,-1358.18,730.0,919.2633108327892
936813994.0,2023-03,-443.13,730.0,1206.1410608327888
936813994.0,2023-04,-1308.6,730.0,627.5427608327886
936813994.0,2023-05,-426.23,2020.0,2221.3130108327887
936813994.0,2023-06,-1035.8,730.0,1915.5140608327893
936813994.0,2023-07,-1719.41,730.0,926.1112608327888
936813994.0,2023-08,-356.74,870.0,1439.3774608327883
936813994.0,2023-09,-1861.4900000000002,1540.0,1117.8802108327882
936813994.0,2023-10,-414.41999999999996,730.0,1433.4584608327882
936813994.0,2023-11,-1480.13,730.0,683.325510832788
936813994.0,2023-12,-43.03,0.0,640.293360832788
936917570.0,2023-01,-659.7,0.0,43.296299999999874
936917570.0,2023-02,-371.94000000000005,0.0,-328.63985000000014
936917570.0,2023-03,-443.48,0.0,-772.1212500000001
936917570.0,2023-04,-341.93999999999994,0.0,-1114.0638500000002
936917570.0,2023-05,-359.0,0.0,-1473.0625500000003
936917570.0,2023-06,-449.22,0.0,-1922.2850000000003
936917570.0,2023-07,-281.70000000000005,0.0,-2203.985
936917570.0,2023-08,-227.06,0.0,-2431.0424999999987
936917570.0,2023-09,-256.68,0.0,-2687.719999999997
936917570.0,2023-10,-174.19000000000003,0.0,-2961.9174999999964
936917570.0,2023-11,-205.73000000000002,0.0,-3167.642499999995
936917570.0,2023-12,-65.06,0.0,-3232.704999999995
938992364.0,2023-01,-1275.32,1340.0,2048.680090978726
938992364.0,2023-02,-1316.47,670.0,1402.205733519852
938992364.0,2023-03,-1287.26,670.0,784.9486637313995
938992364.0,2023-04,-1177.99,670.0,276.96465373139955
938992364.0,2023-05,-360.83000000000004,670.0,586.1416537313995
938992364.0,2023-06,-719.9200000000001,670.0,536.2166637313995
938992364.0,2023-07,-497.2,670.0,709.0216637313995
938992364.0,2023-08,-763.0600000000001,670.0,615.9566637313995
938992364.0,2023-09,-661.78,670.0,624.1786537313995
938992364.0,2023-10,-708.71,670.0,585.4776437313994
938992364.0,2023-11,-557.52,670.0,697.9551237313995
938992364.0,2023-12,-332.25,0.0,365.70012373139946
939972497.0,2023-01,-3089.21,1819.0,845.8020645418278
939972497.0,2023-02,-2363.3199999999997,3049.0,1531.4793145418275
939972497.0,2023-03,-2477.6,1819.0,872.8708145418273
939972497.0,2023-04,-2144.39,1819.0,547.4797359512379
939972497.0,2023-05,-1825.25,1819.0,541.2374586000115
939972497.0,2023-06,-2488.87,3809.0,1839.3855086000112
939972497.0,2023-07,-2071.17,1819.0,1587.2147086000111
939972497.0,2023-08,-2402.02,1819.0,1004.202708600011
939972497.0,2023-09,-2653.3,1819.0,153.90325860001076
939972497.0,2023-10,-1822.0400000000002,3609.0,1914.9019586000109
939972497.0,2023-11,-2731.6599999999994,1819.0,921.2609086000105
939972497.0,2023-12,-729.9300000000001,1819.0,748.3309086000104
940569402.0,2023-01,-1928.45,3125.0,4627.562048356456
940569402.0,2023-02,-2796.2599999999998,3125.0,4956.300352610512
940569402.0,2023-03,-1793.52,3125.0,6287.77402580768
940569402.0,2023-04,-2561.56,3125.0,6851.20765829915
940569402.0,2023-05,-3359.1900000000005,3125.0,6617.009145971565
940569402.0,2023-06,-2330.45,3125.0,7411.54691980897
940569402.0,2023-07,-4116.380000000001,3125.0,6420.135217269187
940569402.0,2023-08,-2938.939999999999,3125.0,6606.16435354365
940569402.0,2023-09,-3065.7599999999998,3125.0,6665.401681983108
940569402.0,2023-10,-2974.9999999999995,3125.0,6797.194671678789
940569402.0,2023-11,-3934.7699999999986,3125.0,5705.320697728399
940569402.0,2023-12,-1377.71,3125.0,5476.6096663072085
941285623.0,2023-01,-2041.3300000000002,2300.0,2222.674857477029
941285623.0,2023-02,-1982.22,1150.0,1390.4548574770297
941285623.0,2023-03,-1461.94,1150.0,1078.5163990667709
941285623.0,2023-04,-1847.48,2090.0,1321.0513990667707
941285623.0,2023-05,-2732.8499999999995,2280.0,861.2133990667705
941285623.0,2023-06,-919.4200000000001,1150.0,1091.8083990667703
941285623.0,2023-07,-1887.57,1150.0,354.26039906677033
941285623.0,2023-08,-679.1700000000001,1150.0,689.7883990667704
941285623.0,2023-09,-1425.5,1150.0,414.3013990667703
941285623.0,2023-10,-1772.6100000000001,3030.0,1671.6963990667705
941285623.0,2023-11,-1440.79,1150.0,1380.9293990667702
941285623.0,2023-12,-618.99,0.0,761.9553990667703
943329213.0,2023-01,-1542.91,0.0,1.094549999999888
943329213.0,2023-02,-541.5500000000001,0.0,-540.4560000000002
943329213.0,2023-03,-470.61,0.0,-1011.0762500000004
943329213.0,2023-04,-467.47,0.0,-1478.5436500000008
943329213.0,2023-05,-1072.61,3170.0,618.855599999999
943329213.0,2023-06,-449.51000000000005,0.0,169.34309999999894
943329213.0,2023-07,-303.25000000000006,3500.0,3366.1006000000007
943329213.0,2023-08,-794.6300000000001,0.0,2571.468600000001
943329213.0,2023-09,-830.97,0.0,1740.492088533404
943329213.0,2023-10,-622.21,0.0,1118.2754079471697
943329213.0,2023-11,-1489.63,1730.0,1358.6586193497576
943329213.0,2023-12,-70.32,0.0,1288.3416193497576
943829984.0,2023-01,-1519.8700000000001,1675.0,2439.1185443673194
943829984.0,2023-02,-1708.7100000000003,1675.0,2405.4292017062244
943829984.0,2023-03,-1479.05,1675.0,2601.3711629562013
943829984.0,2023-04,-2559.6099999999997,1675.0,1635.589265885741
943829984.0,2023-05,-1298.55,1675.0,2012.040702494881
943829984.0,2023-06,-2344.3099999999995,1675.0,1175.7363652750091
943829984.0,2023-07,-1719.58,1675.0,1109.9759091134574
943829984.0,2023-08,-2196.93,1675.0,588.0451091134573
943829984.0,2023-09,-1883.02,1675.0,380.0265091134572
943829984.0,2023-10,-2350.3900000000003,1675.0,-295.36049088654295
943829984.0,2023-11,-979.2299999999999,1675.0,400.4158091134568
943829984.0,2023-12,-1047.04,1675.0,-51.61929088654317
945054126.0,2023-01,-2094.6799999999994,1675.0,-151.68299999999996
945054126.0,2023-02,-1085.38,1675.0,437.9332999999999
945054126.0,2023-03,-1705.62,1675.0,349.6341
945054126.0,2023-04,-1734.17,1675.0,290.4712999999999
945054126.0,2023-05,-1165.8300000000002,1675.0,799.6439999999998
945054126.0,2023-06,-1775.5400000000002,1675.0,661.4896999999999
945054126.0,2023-07,-1935.6499999999999,1675.0,400.8337999999999
945054126.0,2023-08,-2954.1199999999994,1675.0,-878.2819000000002
945054126.0,2023-09,-1023.63,1675.0,-226.9119
945054126.0,2023-10,-1026.98,1675.0,421.1080999999999
945054126.0,2023-11,-1613.07,1675.0,483.0481
945054126.0,2023-12,-627.07,0.0,442.9781
948069469.0,2023-01,-1783.25,1706.0,-535.2431000000001
948069469.0,2023-02,-1707.64,1706.0,-536.8795000000002
948069469.0,2023-03,-1694.3299999999997,1706.0,-525.2145000000004
948069469.0,2023-04,-1712.32,1706.0,-531.5327000000005
948069469.0,2023-05,-1711.01,1706.0,-536.5429000000006
948069469.0,2023-06,-1735.3,1706.0,-565.8310000000007
948069469.0,2023-07,-1664.85,1706.0,-524.6811000000008
948069469.0,2023-08,-1690.0700000000002,1706.0,-508.74760000000094
948069469.0,2023-09,-1801.03,1706.0,-603.7720000000011
948069469.0,2023-10,-1742.7900000000002,1706.0,-640.5636000000011
948069469.0,2023-11,-1705.1599999999999,1706.0,-639.7263000000012
948069469.0,2023-12,-1297.6,0.0,-698.3261000000011
948558249.0,2023-01,-1859.89,1842.5,2942.9658651992186
948558249.0,2023-02,-1436.8000000000002,1842.5,3348.67321519922
948558249.0,2023-03,-807.0300000000002,1842.5,4302.914935146691
948558249.0,2023-04,-2156.629999999999,1842.5,3988.777904109942
948558249.0,2023-05,-731.89,1842.5,5099.394780866272
948558249.0,2023-06,-584.98,1842.5,6356.923452443788
948558249.0,2023-07,-575.5699999999999,1842.5,7623.874812008163
948558249.0,2023-08,-913.9300000000001,1842.5,8552.450015959808
948558249.0,2023-09,-924.7199999999999,1842.5,9470.238233470718
948558249.0,2023-10,-1201.07,1842.5,10111.673631737076
948558249.0,2023-11,-2217.669999999999,1842.5,9736.513461815644
948558249.0,2023-12,-7.6,1842.5,9728.913461815642
949032480.0,2023-01,-1271.05,2292.0,3216.9539203916784
949032480.0,2023-02,-1388.19,2292.0,4120.767962365569
949032480.0,2023-03,-1271.8400000000001,2292.0,5140.912907825807
949032480.0,2023-04,-1501.38,2292.0,5931.54895993095
949032480.0,2023-05,-1934.67,2292.0,6288.897515154874
949032480.0,2023-06,-2116.38,2292.0,6464.506953363236
949032480.0,2023-07,-2197.88,2292.0,6558.643979324406
949032480.0,2023-08,-3233.2699999999995,2292.0,5617.395526490337
949032480.0,2023-09,-2785.7799999999993,2292.0,5123.605399610855
949032480.0,2023-10,-2199.1199999999994,2292.0,5216.49685353582
949032480.0,2023-11,-3029.5999999999995,2292.0,4478.865690020492
949032480.0,2023-12,-871.44,2292.0,4252.421909474946
950234174.0,2023-01,-3623.1099999999988,5180.0,1782.8916246895617
950234174.0,2023-02,-2923.6299999999997,2590.0,1262.3579369610077
950234174.0,2023-03,-2158.619999999999,2590.0,1693.743963678614
950234174.0,2023-04,-1504.2,2590.0,2779.5461882567392
950234174.0,2023-05,-2427.05,2590.0,2942.498785948626
950234174.0,2023-06,-3657.7599999999998,2650.0,1927.7243856075925
950234174.0,2023-07,-2749.0099999999998,2590.0,1740.777963862328
950234174.0,2023-08,-2477.5999999999995,2590.0,1853.193070215421
950234174.0,2023-09,-3193.1399999999994,2590.0,1250.0580599724933
950234174.0,2023-10,-1058.09,2590.0,2781.9724520465934
950234174.0,2023-11,-3787.649999999999,2590.0,1584.3578192371594
950234174.0,2023-12,-2284.6899999999996,0.0,-104.32918076284038
951817450.0,2023-01,-2183.1599999999994,2708.0,4167.847607714128
951817450.0,2023-02,-1821.7700000000002,2708.0,5054.080010420472
951817450.0,2023-03,-2969.0199999999995,2708.0,4793.073048412114
951817450.0,2023-04,-1868.1200000000001,2708.0,5632.957370035034
951817450.0,2023-05,-2235.09,2708.0,6105.856842258819
951817450.0,2023-06,-1850.8,2708.0,6963.055204380227
951817450.0,2023-07,-1780.75,2708.0,7890.297241354025
951817450.0,2023-08,-1657.65,2708.0,8940.642883968387
951817450.0,2023-09,-1576.66,2708.0,10071.984556535846
951817450.0,2023-10,-2864.9399999999996,2708.0,9826.879998099164
951817450.0,2023-11,-2015.96,2708.0,10518.920892354872
951817450.0,2023-12,-1311.97,2708.0,10220.933335485312
952921898.0,2023-01,-927.1,0.0,13.905422291981305
952921898.0,2023-02,-57.95,0.0,-44.0445777080187
952921898.0,2023-03,-34.97,0.0,-79.01457770801869
952921898.0,2023-04,-58.96,0.0,-137.97457770801867
952921898.0,2023-05,-62.830000000000005,0.0,-200.80457770801868
952921898.0,2023-06,-41.97,0.0,-242.7745777080187
952921898.0,2023-07,-22.990000000000002,0.0,-265.7645777080187
952921898.0,2023-08,-46.27,0.0,-312.0345777080188
952921898.0,2023-09,-42.88,0.0,-354.9145777080187
952921898.0,2023-10,-34.97,0.0,-389.8845777080188
952921898.0,2023-11,-49.96,0.0,-439.8445777080188
954263768.0,2023-01,-1860.1500000000003,1545.0,170.8481999999999
954263768.0,2023-02,-1677.6,1545.0,38.2475
954263768.0,2023-03,-1570.6100000000001,1545.0,5.641200000000049
954263768.0,2023-04,-1533.76,1545.0,16.88190000000011
954263768.0,2023-05,-1522.6,0.0,39.28890000000003
954263768.0,2023-06,-1528.0,1545.0,56.29059999999989
954263768.0,2023-07,-1667.4099999999999,1545.0,-66.11840000000016
954263768.0,2023-08,-1542.0100000000002,1545.0,-63.11600000000017
954263768.0,2023-09,-1541.3300000000002,1545.0,-59.43910000000024
954263768.0,2023-10,-1526.1299999999999,1545.0,-40.571400000000224
954263768.0,2023-11,-1548.1800000000003,1545.0,-43.723100000000336
954263768.0,2023-12,-1158.24,0.0,-144.96270000000035
955035930.0,2023-01,-1923.02,3731.0,1560.9799999999998
955035930.0,2023-02,-2907.41,2601.0,1254.5672663486928
955035930.0,2023-03,-1806.69,2601.0,2048.869049010202
955035930.0,2023-04,-1750.33,2601.0,2899.5422035294787
955035930.0,2023-05,-1905.88,2601.0,3594.6639419914773
955035930.0,2023-06,-5161.88,2781.0,1203.7934791714767
955035930.0,2023-07,-4401.41,2601.0,-596.6165208285231
955035930.0,2023-08,-2326.0499999999993,3941.0,1018.3184791714772
955035930.0,2023-09,-2081.51,2601.0,1537.803479171477
955035930.0,2023-10,-1652.95,2601.0,2485.8534791714774
955035930.0,2023-11,-2513.22,2601.0,2573.6484791714784
955035930.0,2023-12,-1355.98,0.0,2564.6684791714783
956717493.0,2023-01,-2082.34,2500.0,165.65789999999993
956717493.0,2023-02,-1821.8100000000002,2500.0,843.8570999999997
956717493.0,2023-03,-2413.2599999999993,2500.0,930.583766674404
956717493.0,2023-04,-2637.8900000000003,2500.0,792.7023157912447
956717493.0,2023-05,-2160.0699999999997,2500.0,1132.6208157912447
956717493.0,2023-06,-2493.5499999999997,2500.0,1139.0703907247516
956717493.0,2023-07,-2447.8699999999994,2500.0,1191.213140371622
956717493.0,2023-08,-2571.5799999999995,2500.0,1119.622545731273
956717493.0,2023-09,-2138.71,2500.0,1480.9128776068376
956717493.0,2023-10,-2450.689999999999,2500.0,1530.2093722249324
956717493.0,2023-11,-2034.47,2500.0,1970.1007504359843
956717493.0,2023-12,-1388.76,0.0,1822.3396622581224
957821152.0,2023-01,-3470.0199999999995,1825.0,998.9931964284508
957821152.0,2023-02,-2131.29,1825.0,692.7072964284507
957821152.0,2023-03,-2137.67,1825.0,361.0396464284506
957821152.0,2023-04,-2021.2900000000002,1825.0,164.75099642845066
957821152.0,2023-05,-2069.1999999999994,1825.0,-79.45270357154929
957821152.0,2023-06,-2309.2,1825.0,-563.6599535715493
